City;Sales;Profit;lat;lng
Hamilton;328.224;-9.385000000000002;48.5283;-121.9839
Hamilton;328.224;-9.385000000000002;33.746;-88.4095
Hamilton;328.224;-9.385000000000002;37.9805;-96.1638
Hamilton;328.224;-9.385000000000002;35.9443;-77.2067
Hamilton;328.224;-9.385000000000002;41.1705;-92.9041
Hamilton;328.224;-9.385000000000002;48.808;-97.4518
Hampton;2722.26;953.8323;37.0551;-76.363
Hampton;2722.26;953.8323;33.3774;-84.2969
Hampton;2722.26;953.8323;39.4237;-76.5685
Hampton;2722.26;953.8323;42.742;-93.205
Hampton;2722.26;953.8323;32.8676;-81.1093
Hampton;2722.26;953.8323;41.5555;-90.4047
Hampton;2722.26;953.8323;36.2772;-82.1728
Hampton;2722.26;953.8323;33.5347;-92.4667
Hampton;2722.26;953.8323;44.6085;-93.0025
Hampton;2722.26;953.8323;29.8643;-82.138
Hampton;2722.26;953.8323;40.8812;-97.8876
Harlingen;471.404;18.1275;26.1916;-97.6977
Harlingen;471.404;18.1275;40.4502;-74.6581
Harrisonburg;4388.71;889.5239;38.4362;-78.8735
Harrisonburg;4388.71;889.5239;31.7681;-91.825
Hattiesburg;1722.84;582.0694;31.3074;-89.317
Helena;443.84;74.62219999999999;46.5965;-112.0202
Helena;443.84;74.62219999999999;33.2837;-86.8791
Helena;443.84;74.62219999999999;36.5463;-98.2718
Helena;443.84;74.62219999999999;30.4881;-88.5056
Helena;443.84;74.62219999999999;34.2807;-81.6445
Helena;443.84;74.62219999999999;41.3403;-83.2921
Hempstead;2589.586;629.0645999999999;30.1006;-96.0777
Henderson;17549.068;4911.8609;36.0133;-115.0381
Henderson;17549.068;4911.8609;37.8397;-87.5798
Henderson;17549.068;4911.8609;36.3256;-78.4151
Henderson;17549.068;4911.8609;32.1576;-94.796
Henderson;17549.068;4911.8609;35.4446;-88.6531
Henderson;17549.068;4911.8609;32.0102;-81.2655
Henderson;17549.068;4911.8609;30.3184;-91.8065
Henderson;17549.068;4911.8609;40.78;-97.8117
Henderson;17549.068;4911.8609;44.5278;-93.9091
Henderson;17549.068;4911.8609;36.3774;-92.2155
Henderson;17549.068;4911.8609;43.0872;-84.1933
Henderson;17549.068;4911.8609;41.0238;-90.3535
Henderson;17549.068;4911.8609;38.8305;-82.136
Henderson;17549.068;4911.8609;41.1399;-95.4302
Henderson;17549.068;4911.8609;39.075;-75.766
Hendersonville;319.538;-45.386700000000005;36.3063;-86.5997
Hendersonville;319.538;-45.386700000000005;35.3247;-82.4575
Hendersonville;319.538;-45.386700000000005;40.3007;-80.1583
Hesperia;1213.1715;98.5269;34.3975;-117.3147
Hesperia;1213.1715;98.5269;43.5691;-86.0407
Hialeah;2338.949;-179.22749999999996;25.8696;-80.3045
Hickory;40.764;-1.0956000000000001;35.741;-81.3223
Hickory;40.764;-1.0956000000000001;40.2957;-80.3052
Hickory;40.764;-1.0956000000000001;32.3167;-89.0217
Hickory;40.764;-1.0956000000000001;34.5569;-96.8584
Hickory;40.764;-1.0956000000000001;36.8174;-88.6485
Highland Park;2035.096;-169.9406;42.1823;-87.8104
Highland Park;2035.096;-169.9406;40.5006;-74.4283
Highland Park;2035.096;-169.9406;42.4052;-83.0977
Highland Park;2035.096;-169.9406;32.8311;-96.8012
Highland Park;2035.096;-169.9406;40.6216;-77.5707
Highland Park;2035.096;-169.9406;27.8615;-81.5619
Hillsboro;87.838;1.5455000000000005;45.5273;-122.936
Hillsboro;87.838;1.5455000000000005;32.0093;-97.115
Hillsboro;87.838;1.5455000000000005;39.2123;-83.6113
Hillsboro;87.838;1.5455000000000005;39.1752;-89.4723
Hillsboro;87.838;1.5455000000000005;38.2331;-90.5671
Hillsboro;87.838;1.5455000000000005;38.3527;-97.1992
Hillsboro;87.838;1.5455000000000005;47.403;-97.0635
Hillsboro;87.838;1.5455000000000005;43.656;-90.3365
Hillsboro;87.838;1.5455000000000005;32.4491;-89.4889
Hillsboro;87.838;1.5455000000000005;40.1089;-87.1577
Hillsboro;87.838;1.5455000000000005;34.6407;-87.1838
Hillsboro;87.838;1.5455000000000005;35.4085;-85.9639
Hillsboro;87.838;1.5455000000000005;38.1384;-80.2107
Hillsboro;87.838;1.5455000000000005;32.9219;-107.5773
Hillsboro;87.838;1.5455000000000005;39.1987;-77.7239
Hillsboro;87.838;1.5455000000000005;38.917;-75.9416
Hillsboro;87.838;1.5455000000000005;40.8372;-91.7113
Holland;137.86;66.6588;42.7677;-86.0984
Holland;137.86;66.6588;41.6192;-83.7081
Holland;137.86;66.6588;30.8835;-97.4025
Holland;137.86;66.6588;35.166;-92.277
Holland;137.86;66.6588;38.2464;-87.0384
Holland;137.86;66.6588;44.0897;-96.1944
Holland;137.86;66.6588;42.4001;-92.7988
Holland;137.86;66.6588;36.0571;-89.8705
Hollywood;1070.474;108.2012;26.0293;-80.1679
Hollywood;1070.474;108.2012;32.752;-80.2118
Hollywood;1070.474;108.2012;34.7195;-85.9641
Hollywood;1070.474;108.2012;36.0515;-90.186
Holyoke;301.96;60.392;42.2125;-72.6411
Holyoke;301.96;60.392;40.582;-102.2975
Homestead;132.552;22.3291;25.4665;-80.4472
Homestead;132.552;22.3291;40.4073;-79.9097
Homestead;132.552;22.3291;39.3632;-94.2006
Homestead;132.552;22.3291;41.7612;-91.8711
Homestead;132.552;22.3291;36.15;-98.3969
Homestead;132.552;22.3291;48.4202;-104.5369
Homestead;132.552;22.3291;34.1488;-107.882
Hoover;525.85;18.7173;33.3763;-86.8068
Hot Springs;245.82999999999998;62.083800000000004;34.4892;-93.0501
Hot Springs;245.82999999999998;62.083800000000004;43.4195;-103.4657
Hot Springs;245.82999999999998;62.083800000000004;47.6091;-114.6705
Hot Springs;245.82999999999998;62.083800000000004;35.8934;-82.8303
Hot Springs;245.82999999999998;62.083800000000004;38.0013;-79.8239
Houston;64504.7604;-10153.548499999999;29.786;-95.3885
Houston;64504.7604;-10153.548499999999;33.8963;-89.0031
Houston;64504.7604;-10153.548499999999;37.3212;-91.961
Houston;64504.7604;-10153.548499999999;61.6159;-149.8003
Houston;64504.7604;-10153.548499999999;40.2494;-80.211
Houston;64504.7604;-10153.548499999999;43.7583;-91.5706
Houston;64504.7604;-10153.548499999999;38.9174;-75.5039
Houston;64504.7604;-10153.548499999999;35.0349;-92.6945
Huntington Beach;2527.82;880.0391999999999;33.696;-118.0018
Huntsville;9194.9868;161.83080000000012;34.6981;-86.6412
Huntsville;9194.9868;161.83080000000012;30.7009;-95.5567
Huntsville;9194.9868;161.83080000000012;36.0985;-93.7363
Huntsville;9194.9868;161.83080000000012;36.4112;-84.5056
Huntsville;9194.9868;161.83080000000012;39.4364;-92.5437
Huntsville;9194.9868;161.83080000000012;41.2602;-111.774
Huntsville;9194.9868;161.83080000000012;40.4425;-83.8043
Independence;2417.37;975.663;39.0871;-94.3501
Independence;2417.37;975.663;38.951;-84.5492
Independence;2417.37;975.663;44.8547;-123.1952
Independence;2417.37;975.663;37.2119;-95.7327
Independence;2417.37;975.663;41.378;-81.6385
Independence;2417.37;975.663;42.4621;-91.9027
Independence;2417.37;975.663;45.0219;-93.7076
Independence;2417.37;975.663;30.6361;-90.5056
Independence;2417.37;975.663;44.3328;-91.4172
Independence;2417.37;975.663;36.6254;-81.1511
Independence;2417.37;975.663;36.8275;-118.2132
Independence;2417.37;975.663;34.7078;-89.8075
Independence;2417.37;975.663;40.4108;-111.2958
Independence;2417.37;975.663;40.3378;-87.1717
Indianapolis;9306.42;2741.6538;39.7771;-86.1458
Inglewood;3479.328;1026.6960000000001;33.9566;-118.3444
Inglewood;3479.328;1026.6960000000001;41.416;-96.5025
Iowa City;9.99;4.4955;41.6559;-91.5303
Irving;605.5;-100.51250000000002;32.8583;-96.9702
Irving;605.5;-100.51250000000002;39.2055;-89.4052
Jackson;24963.858;7581.6828;32.3157;-90.2125
Jackson;24963.858;7581.6828;42.2431;-84.4038
Jackson;24963.858;7581.6828;35.6538;-88.8354
Jackson;24963.858;7581.6828;37.3792;-89.6522
Jackson;24963.858;7581.6828;43.472;-110.7746
Jackson;24963.858;7581.6828;43.3233;-88.1666
Jackson;24963.858;7581.6828;39.0448;-82.6458
Jackson;24963.858;7581.6828;33.292;-83.9679
Jackson;24963.858;7581.6828;38.3485;-120.7728
Jackson;24963.858;7581.6828;31.5318;-87.8915
Jackson;24963.858;7581.6828;30.8346;-91.208
Jackson;24963.858;7581.6828;43.6265;-94.9891
Jackson;24963.858;7581.6828;37.5589;-83.3783
Jackson;24963.858;7581.6828;33.3283;-81.7925
Jackson;24963.858;7581.6828;36.3901;-77.4193
Jackson;24963.858;7581.6828;42.4507;-96.5787
Jackson;24963.858;7581.6828;45.3679;-113.4097
Jacksonville;44713.183;-2323.835;30.3322;-81.6749
Jacksonville;44713.183;-2323.835;34.7289;-77.3941
Jacksonville;44713.183;-2323.835;34.8807;-92.1304
Jacksonville;44713.183;-2323.835;39.7292;-90.2317
Jacksonville;44713.183;-2323.835;33.8088;-85.7545
Jacksonville;44713.183;-2323.835;31.9642;-95.2617
Jacksonville;44713.183;-2323.835;42.3127;-122.9692
Jacksonville;44713.183;-2323.835;42.5088;-76.6167
Jacksonville;44713.183;-2323.835;40.5615;-79.2997
Jacksonville;44713.183;-2323.835;39.4761;-82.0796
Jacksonville;44713.183;-2323.835;42.7976;-72.8192
Jacksonville;44713.183;-2323.835;31.8125;-82.979
Jacksonville;44713.183;-2323.835;39.5877;-92.4728
Jacksonville;44713.183;-2323.835;41.6452;-95.1515
Jamestown;4708.79;1285.7714999999998;42.0976;-79.2367
Jamestown;4708.79;1285.7714999999998;46.9063;-98.6937
Jamestown;4708.79;1285.7714999999998;37.9574;-120.411
Jamestown;4708.79;1285.7714999999998;35.9984;-79.9348
Jamestown;4708.79;1285.7714999999998;36.9893;-85.0662
Jamestown;4708.79;1285.7714999999998;39.6599;-83.7424
Jamestown;4708.79;1285.7714999999998;36.4319;-84.9341
Jamestown;4708.79;1285.7714999999998;39.9286;-86.626
Jamestown;4708.79;1285.7714999999998;41.4843;-80.437
Jamestown;4708.79;1285.7714999999998;38.7667;-92.4802
Jamestown;4708.79;1285.7714999999998;48.1229;-123.0911
Jamestown;4708.79;1285.7714999999998;40.118;-105.3914
Jamestown;4708.79;1285.7714999999998;35.4692;-108.4396
Jamestown;4708.79;1285.7714999999998;39.5996;-97.8613
Jamestown;4708.79;1285.7714999999998;32.3397;-93.2065
Jamestown;4708.79;1285.7714999999998;33.2858;-79.6945
Jefferson City;86.62;8.662;38.5676;-92.1759
Jefferson City;86.62;8.662;36.1201;-83.4829
Jefferson City;86.62;8.662;46.3779;-112.0305
Johnson City;765.848;11.856199999999994;36.3406;-82.3806
Johnson City;765.848;11.856199999999994;42.123;-75.9624
Johnson City;765.848;11.856199999999994;30.2743;-98.4065
Johnson City;765.848;11.856199999999994;37.5703;-101.7447
Johnson City;765.848;11.856199999999994;45.4046;-122.5794
Jonesboro;2915.32;801.1113;35.8212;-90.6791
Jonesboro;2915.32;801.1113;33.5211;-84.3548
Jonesboro;2915.32;801.1113;32.2348;-92.7098
Jonesboro;2915.32;801.1113;37.451;-89.2666
Jonesboro;2915.32;801.1113;40.4797;-85.6304
Jupiter;2.064;0.1548;26.92;-80.1128
Keller;6.0;2.1;32.9335;-97.2256
Keller;6.0;2.1;37.6211;-75.7644
Keller;6.0;2.1;48.0852;-118.7164
Kenner;89.32000000000001;19.7976;30.0109;-90.2549
Kenosha;3906.73;1028.0728;42.5865;-87.8773
Kent;1697.556;591.7956;47.3887;-122.2128
Kent;1697.556;591.7956;41.149;-81.361
Kent;1697.556;591.7956;46.4374;-96.6833
Kent;1697.556;591.7956;38.7368;-85.5387
Kent;1697.556;591.7956;40.9536;-94.4611
Kirkwood;241.34;47.1344;38.5788;-90.4203
Kirkwood;241.34;47.1344;40.8678;-90.7483
Kirkwood;241.34;47.1344;39.8539;-76.0798
Kirkwood;241.34;47.1344;38.693;-120.0641
Kissimmee;751.984;84.5982;28.3041;-81.4169
Knoxville;3928.166;-1165.0755000000001;35.9692;-83.9496
Knoxville;3928.166;-1165.0755000000001;41.3188;-93.1024
Knoxville;3928.166;-1165.0755000000001;40.907;-90.2857
Knoxville;3928.166;-1165.0755000000001;41.9605;-77.4379
Knoxville;3928.166;-1165.0755000000001;35.378;-93.363
Knoxville;3928.166;-1165.0755000000001;32.7233;-83.9959
La Crosse;830.41;272.0761;43.8241;-91.2268
La Crosse;830.41;272.0761;38.5318;-99.3095
La Crosse;830.41;272.0761;41.3177;-86.8896
La Crosse;830.41;272.0761;36.7014;-78.0943
La Crosse;830.41;272.0761;29.8395;-82.3784
La Mesa;367.53000000000003;114.387;32.7703;-117.0204
La Mesa;367.53000000000003;114.387;32.1244;-106.709
La Porte;1051.732;191.98579999999998;29.6689;-95.0484
La Porte;1051.732;191.98579999999998;41.6069;-86.7142
La Porte;1051.732;191.98579999999998;39.6725;-120.9852
La Quinta;46.32;18.0648;33.6536;-116.2785
Lafayette;25036.2;10018.3876;30.2082;-92.0325
Lafayette;25036.2;10018.3876;40.3991;-86.8593
Lafayette;25036.2;10018.3876;39.9946;-105.0998
Lafayette;25036.2;10018.3876;37.8919;-122.1189
Lafayette;25036.2;10018.3876;36.5241;-86.0304
Lafayette;25036.2;10018.3876;45.2463;-123.1115
Lafayette;25036.2;10018.3876;37.233;-80.2051
Lafayette;25036.2;10018.3876;44.4471;-94.3927
Lafayette;25036.2;10018.3876;40.7589;-83.9499
Laguna Niguel;290.983;41.9815;33.5275;-117.705
Lake Charles;547.41;241.2558;30.201;-93.2111
Lake Elsinore;283.92;17.745;33.6847;-117.3344
Lake Forest;1625.536;327.53139999999996;33.6605;-117.6714
Lake Forest;1625.536;327.53139999999996;42.238;-87.8596
Lakeland;5606.8865000000005;-188.63649999999998;28.0557;-81.9545
Lakeland;5606.8865000000005;-188.63649999999998;35.2585;-89.7308
Lakeland;5606.8865000000005;-188.63649999999998;31.0409;-83.0748
Lakeland;5606.8865000000005;-188.63649999999998;43.0909;-76.2427
Lakeland;5606.8865000000005;-188.63649999999998;44.9503;-92.77
Lakeville;4260.95;1346.6021;44.6774;-93.252
Lakeville;4260.95;1346.6021;41.9595;-73.4485
Lakeville;4260.95;1346.6021;41.5286;-86.2745
Lakeville;4260.95;1346.6021;42.8367;-77.703
Lakewood;18192.047000000002;3234.0278;39.6977;-105.1172
Lakewood;18192.047000000002;3234.0278;33.8471;-118.1222
Lakewood;18192.047000000002;3234.0278;47.1628;-122.5299
Lakewood;18192.047000000002;3234.0278;41.4822;-81.8008
Lakewood;18192.047000000002;3234.0278;42.2279;-88.3931
Lakewood;18192.047000000002;3234.0278;33.8428;-80.3492
Lakewood;18192.047000000002;3234.0278;42.0992;-79.3201
Lakewood;18192.047000000002;3234.0278;39.3955;-87.3001
Lakewood;18192.047000000002;3234.0278;45.3006;-88.5145
Lakewood;18192.047000000002;3234.0278;39.3235;-88.8981
Lancaster;9891.464;-7239.0684;40.042;-76.3012
Lancaster;9891.464;-7239.0684;34.6935;-118.1753
Lancaster;9891.464;-7239.0684;32.5922;-96.7739
Lancaster;9891.464;-7239.0684;39.7248;-82.6049
Lancaster;9891.464;-7239.0684;34.7248;-80.7804
Lancaster;9891.464;-7239.0684;37.6148;-84.5815
Lancaster;9891.464;-7239.0684;42.8473;-90.7065
Lancaster;9891.464;-7239.0684;40.5238;-92.5314
Lancaster;9891.464;-7239.0684;39.571;-95.3037
Lancaster;9891.464;-7239.0684;48.8577;-96.8019
Lancaster;9891.464;-7239.0684;37.7675;-76.4549
Lansing;1610.286;412.8734;42.7142;-84.5601
Lansing;1610.286;412.8734;41.5648;-87.5462
Lansing;1610.286;412.8734;39.2428;-94.8972
Lansing;1610.286;412.8734;43.3602;-91.2256
Lansing;1610.286;412.8734;40.0758;-80.7919
Lansing;1610.286;412.8734;36.4994;-81.5106
Lansing;1610.286;412.8734;43.7476;-92.9657
Laredo;1024.34;-54.613899999999994;27.5625;-99.4874
Laredo;1024.34;-54.613899999999994;40.026;-93.448
Laredo;1024.34;-54.613899999999994;48.4303;-109.886
Las Cruces;98.77;43.9394;32.3265;-106.7893
Las Vegas;1834.02;332.4433;36.2333;-115.2654
Las Vegas;1834.02;332.4433;35.6011;-105.2206
Laurel;152.59;46.1733;39.0949;-76.8622
Laurel;152.59;46.1733;37.6375;-77.5062
Laurel;152.59;46.1733;31.6956;-89.1449
Laurel;152.59;46.1733;27.1507;-82.4534
Laurel;152.59;46.1733;45.6735;-108.7707
Laurel;152.59;46.1733;38.5691;-75.5689
Laurel;152.59;46.1733;40.9728;-72.556
Laurel;152.59;46.1733;42.4301;-97.0986
Laurel;152.59;46.1733;39.5017;-85.1877
Laurel;152.59;46.1733;41.884;-92.9223
Lawrence;7654.192;2382.1465;38.9597;-95.2642
Lawrence;7654.192;2382.1465;42.7002;-71.1626
Lawrence;7654.192;2382.1465;39.8674;-85.9904
Lawrence;7654.192;2382.1465;40.6041;-73.7151
Lawrence;7654.192;2382.1465;42.2157;-86.0534
Lawrence;7654.192;2382.1465;40.304;-80.122
Lawrence;7654.192;2382.1465;40.2902;-98.2596
Lawrence;7654.192;2382.1465;42.4434;-88.6417
Lawton;1057.49;235.50850000000003;34.6175;-98.4202
Lawton;1057.49;235.50850000000003;42.1678;-85.8461
Lawton;1057.49;235.50850000000003;42.477;-96.1851
Lawton;1057.49;235.50850000000003;48.3036;-98.3684
Layton;4.96;2.3312;41.077;-111.962
Layton;4.96;2.3312;41.2192;-74.8229
Layton;4.96;2.3312;24.8247;-80.8128
League City;875.3679999999999;-31.349899999999998;29.4874;-95.1087
Lebanon;488.896;83.8057;40.3412;-76.4228
Lebanon;488.896;83.8057;36.204;-86.3481
Lebanon;488.896;83.8057;39.4254;-84.2133
Lebanon;488.896;83.8057;44.5317;-122.9071
Lebanon;488.896;83.8057;40.0324;-86.4551
Lebanon;488.896;83.8057;37.6717;-92.6603
Lebanon;488.896;83.8057;43.6353;-72.2531
Lebanon;488.896;83.8057;37.5691;-85.2594
Lebanon;488.896;83.8057;38.6005;-89.8114
Lebanon;488.896;83.8057;36.8991;-82.0784
Lebanon;488.896;83.8057;33.9737;-96.9177
Lebanon;488.896;83.8057;39.8101;-98.5572
Lebanon;488.896;83.8057;43.2587;-88.6292
Lebanon;488.896;83.8057;40.0487;-100.2761
Lebanon;488.896;83.8057;45.0688;-99.7664
Lehi;1516.726;451.6626;40.4136;-111.8725
Leominster;217.49;79.5016;42.5209;-71.7717
Lewiston;115.664;35.6202;44.0915;-70.1681
Lewiston;115.664;35.6202;46.3934;-116.9933
Lewiston;115.664;35.6202;40.6969;-122.8225
Lewiston;115.664;35.6202;41.9619;-111.8799
Lewiston;115.664;35.6202;43.9824;-91.8694
Lewiston;115.664;35.6202;44.8771;-84.3047
Lewiston;115.664;35.6202;40.2429;-96.4074
Lincoln Park;387.602;68.3691;42.2432;-83.1811
Lincoln Park;387.602;68.3691;40.9239;-74.3035
Lincoln Park;387.602;68.3691;38.4255;-105.2132
Lincoln Park;387.602;68.3691;41.9566;-74.0018
Lincoln Park;387.602;68.3691;40.3147;-75.9886
Lincoln Park;387.602;68.3691;32.8674;-84.3348
Linden;115.36;49.6048;40.6251;-74.2383
Linden;115.36;49.6048;42.8194;-83.7811
Linden;115.36;49.6048;34.2625;-110.1424
Linden;115.36;49.6048;32.3001;-87.7926
Linden;115.36;49.6048;38.0186;-121.0994
Linden;115.36;49.6048;33.011;-94.3626
Linden;115.36;49.6048;35.6123;-87.8429
Linden;115.36;49.6048;40.189;-86.9023
Linden;115.36;49.6048;42.9184;-90.2742
Linden;115.36;49.6048;41.6427;-94.27
Linden;115.36;49.6048;35.2546;-78.7484
Lindenhurst;55.48;26.6304;40.6858;-73.371
Lindenhurst;55.48;26.6304;42.4175;-88.0257
Little Rock;3560.35;1154.6691;34.7256;-92.3577
Little Rock;3560.35;1154.6691;47.8667;-95.106
Little Rock;3560.35;1154.6691;34.4691;-79.39
Little Rock;3560.35;1154.6691;43.4471;-95.8804
Little Rock;3560.35;1154.6691;36.217;-95.0926
Littleton;72.294;-98.8018;39.5915;-105.0188
Littleton;72.294;-98.8018;36.4343;-77.911
Littleton;72.294;-98.8018;40.234;-90.6223
Littleton;72.294;-98.8018;39.7024;-80.5147
Lodi;136.98;44.4858;38.1218;-121.2932
Lodi;136.98;44.4858;40.8784;-74.0814
Lodi;136.98;44.4858;43.3154;-89.5367
Lodi;136.98;44.4858;41.0348;-82.0124
Logan;280.276;46.9632;41.7399;-111.8422
Logan;280.276;46.9632;39.5385;-82.4062
Logan;280.276;46.9632;37.8509;-81.9857
Logan;280.276;46.9632;41.6454;-95.7914
Logan;280.276;46.9632;35.3576;-103.4426
Logan;280.276;46.9632;39.6617;-99.5673
Logan;280.276;46.9632;48.1557;-101.1664
Logan;280.276;46.9632;45.8843;-111.4236
Long Beach;13455.03;2108.9306;33.7977;-118.167
Long Beach;13455.03;2108.9306;40.5887;-73.666
Long Beach;13455.03;2108.9306;30.3608;-89.1651
Long Beach;13455.03;2108.9306;46.3558;-124.0556
Long Beach;13455.03;2108.9306;38.4568;-76.4737
Long Beach;13455.03;2108.9306;41.7435;-86.8521
Long Beach;13455.03;2108.9306;45.6509;-95.4297
Longmont;915.088;34.8252;40.1686;-105.1005
Longview;119.21000000000001;38.8983;32.5193;-94.7622
Longview;119.21000000000001;38.8983;46.1461;-122.963
Longview;119.21000000000001;38.8983;33.4027;-88.9256
Longview;119.21000000000001;38.8983;39.8859;-88.0662
Lorain;2015.1109999999999;-632.9229;41.4409;-82.184
Lorain;2015.1109999999999;-632.9229;40.2961;-78.8959
Los Angeles;175851.34100000001;30440.7579;34.1141;-118.4068
Los Angeles;175851.34100000001;30440.7579;26.4947;-97.7862
Louisville;12345.806;-1430.3129000000001;38.1663;-85.6485
Louisville;12345.806;-1430.3129000000001;39.971;-105.1441
Louisville;12345.806;-1430.3129000000001;40.837;-81.2643
Louisville;12345.806;-1430.3129000000001;33.1224;-89.0553
Louisville;12345.806;-1430.3129000000001;35.8247;-84.0552
Louisville;12345.806;-1430.3129000000001;32.9955;-82.4001
Louisville;12345.806;-1430.3129000000001;40.9964;-96.1612
Louisville;12345.806;-1430.3129000000001;38.7695;-88.5067
Louisville;12345.806;-1430.3129000000001;31.781;-85.5583
Louisville;12345.806;-1430.3129000000001;39.2499;-96.3145
Loveland;20.964000000000002;4.4778;40.4166;-105.0623
Loveland;20.964000000000002;4.4778;39.2677;-84.2733
Loveland;20.964000000000002;4.4778;41.4971;-95.8902
Loveland;20.964000000000002;4.4778;34.3046;-98.7708
Lowell;4837.93;1312.5717;42.6389;-71.3217
Lowell;4837.93;1312.5717;41.2917;-87.4195
Lowell;4837.93;1312.5717;36.2561;-94.1532
Lowell;4837.93;1312.5717;42.9351;-85.3457
Lowell;4837.93;1312.5717;35.2688;-81.1013
Lowell;4837.93;1312.5717;43.9208;-122.7819
Lowell;4837.93;1312.5717;39.5293;-81.5068
Lowell;4837.93;1312.5717;37.0509;-94.7032
Lowell;4837.93;1312.5717;43.3363;-88.8182
Lowell;4837.93;1312.5717;40.8343;-91.4387
Lubbock;592.564;147.1387;33.5657;-101.8879
Macon;364.01;144.8535;32.8065;-83.6974
Macon;364.01;144.8535;39.7426;-92.4711
Macon;364.01;144.8535;33.1217;-88.5564
Macon;364.01;144.8535;39.7117;-88.9965
Macon;364.01;144.8535;36.4396;-78.0839
Madison;5346.79;1123.6552;43.0822;-89.393
Madison;5346.79;1123.6552;34.7114;-86.7626
Madison;5346.79;1123.6552;32.4738;-90.13
Madison;5346.79;1123.6552;40.7586;-74.4169
Madison;5346.79;1123.6552;38.7581;-85.3973
Madison;5346.79;1123.6552;44.0062;-97.1085
Madison;5346.79;1123.6552;33.5793;-83.4758
Madison;5346.79;1123.6552;41.7722;-81.0529
Madison;5346.79;1123.6552;30.4716;-83.413
Madison;5346.79;1123.6552;38.0631;-81.8046
Madison;5346.79;1123.6552;38.7024;-90.1501
Madison;5346.79;1123.6552;36.3868;-79.975
Madison;5346.79;1123.6552;41.8283;-97.4568
Madison;5346.79;1123.6552;45.0127;-96.189
Madison;5346.79;1123.6552;38.1336;-96.1372
Madison;5346.79;1123.6552;35.0193;-90.7317
Madison;5346.79;1123.6552;38.675;-121.9702
Madison;5346.79;1123.6552;39.4735;-92.2117
Madison;5346.79;1123.6552;38.3794;-78.2586
Madison;5346.79;1123.6552;40.2455;-79.6748
Madison;5346.79;1123.6552;38.5163;-76.2182
Malden;228.38;31.1692;42.4305;-71.0576
Malden;228.38;31.1692;36.585;-89.9808
Malden;228.38;31.1692;38.3008;-81.558
Malden;228.38;31.1692;41.4249;-89.3698
Malden;228.38;31.1692;41.3762;-87.027
Malden;228.38;31.1692;47.2296;-117.4731
Manchester;2126.28;600.5054;42.9848;-71.4447
Manchester;2126.28;600.5054;38.583;-90.5064
Manchester;2126.28;600.5054;35.463;-86.0774
Manchester;2126.28;600.5054;37.4902;-77.5396
Manchester;2126.28;600.5054;47.5519;-122.5517
Manchester;2126.28;600.5054;39.6585;-76.8881
Manchester;2126.28;600.5054;42.4854;-91.4557
Manchester;2126.28;600.5054;32.8565;-84.6329
Manchester;2126.28;600.5054;40.0613;-76.7195
Manchester;2126.28;600.5054;42.1483;-84.0346
Manchester;2126.28;600.5054;37.1464;-83.7635
Manchester;2126.28;600.5054;38.6901;-83.6055
Manchester;2126.28;600.5054;38.9744;-123.6909
Manchester;2126.28;600.5054;39.5423;-90.3303
Manchester;2126.28;600.5054;36.9945;-98.0351
Manchester;2126.28;600.5054;39.0933;-97.3201
Manchester;2126.28;600.5054;43.7254;-93.4509
Manhattan;273.96;10.9584;40.7834;-73.9662
Manhattan;273.96;10.9584;39.1886;-96.6048
Manhattan;273.96;10.9584;41.4274;-87.9805
Manhattan;273.96;10.9584;45.8622;-111.3344
Mansfield;558.877;-66.7913;32.569;-97.1213
Mansfield;558.877;-66.7913;40.7656;-82.5275
Mansfield;558.877;-66.7913;32.0355;-93.7004
Mansfield;558.877;-66.7913;41.8062;-77.0787
Mansfield;558.877;-66.7913;37.1102;-92.5804
Mansfield;558.877;-66.7913;35.0635;-94.2373
Mansfield;558.877;-66.7913;40.2125;-88.5084
Mansfield;558.877;-66.7913;33.518;-83.7348
Mansfield;558.877;-66.7913;47.8119;-119.6379
Mansfield;558.877;-66.7913;45.2465;-98.5581
Manteca;452.182;172.2358;37.7927;-121.2264
Maple Grove;882.87;385.01009999999997;45.1089;-93.4626
Maple Grove;882.87;385.01009999999997;44.7091;-85.8538
Margate;15.552;2.3328;26.2466;-80.2119
Marietta;2938.62;512.1456;33.9533;-84.5422
Marietta;2938.62;512.1456;39.4241;-81.4465
Marietta;2938.62;512.1456;33.936;-97.1248
Marietta;2938.62;512.1456;40.0574;-76.5515
Marietta;2938.62;512.1456;45.0105;-96.4189
Marietta;2938.62;512.1456;34.5;-88.4726
Marietta;2938.62;512.1456;39.4414;-85.8839
Marietta;2938.62;512.1456;34.3683;-79.1249
Marietta;2938.62;512.1456;33.1735;-94.5425
Marietta;2938.62;512.1456;40.4995;-90.3931
Marion;3369.346;-380.3623;42.0451;-91.585
Marion;3369.346;-380.3623;40.5973;-83.1227
Marion;3369.346;-380.3623;40.5497;-85.6604
Marion;3369.346;-380.3623;37.7345;-88.942
Marion;3369.346;-380.3623;35.2035;-90.2059
Marion;3369.346;-380.3623;35.6777;-82.0017
Marion;3369.346;-380.3623;34.1787;-79.3956
Marion;3369.346;-380.3623;36.8379;-81.5156
Marion;3369.346;-380.3623;32.6318;-87.3172
Marion;3369.346;-380.3623;37.3321;-88.0795
Marion;3369.346;-380.3623;32.4303;-88.646
Marion;3369.346;-380.3623;38.3547;-97.0082
